# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -1693 2 1097 175 2233597 5 /openedx/staticfiles/admin/img/sorting-icons.svg
DUPTYPE_FIRST_OCCURRENCE 7363 4 1099 175 2246594 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/B5pc-H.ad22300d6dba.bcmap
DUPTYPE_WITHIN_SAME_TREE -7363 5 1099 175 1978610 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/B5pc-H.ad22300d6dba.bcmap
DUPTYPE_WITHIN_SAME_TREE -7363 5 1099 175 1977696 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/B5pc-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7363 4 1099 175 2200921 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/B5pc-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 4773 3 1099 175 2248194 5 /openedx/staticfiles/js/bower/jquery/MIT-LICENSE.14f9e86644ba.txt
DUPTYPE_WITHIN_SAME_TREE -4773 4 1099 175 2324958 5 /openedx/staticfiles/studio/js/bower/jquery/MIT-LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -4773 3 1099 175 2234350 5 /openedx/staticfiles/js/bower/jquery/MIT-LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -4773 7 1099 175 2241614 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/MIT-LICENSE.14f9e86644ba.txt
DUPTYPE_WITHIN_SAME_TREE -4773 4 1099 175 2366018 5 /openedx/staticfiles/studio/js/bower/jquery/MIT-LICENSE.14f9e86644ba.txt
DUPTYPE_WITHIN_SAME_TREE -4773 8 1099 175 2365409 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/MIT-LICENSE.14f9e86644ba.txt
DUPTYPE_WITHIN_SAME_TREE -4773 8 1099 175 2325858 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/MIT-LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -4773 7 1099 175 2234893 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/MIT-LICENSE.txt
DUPTYPE_FIRST_OCCURRENCE 4619 3 1100 175 2232358 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/loose-envify/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4619 7 1100 175 2241464 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/node_modules/loose-envify/LICENSE.32e26a5793a4
DUPTYPE_WITHIN_SAME_TREE -4619 7 1100 175 2233178 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/node_modules/loose-envify/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4619 3 1100 175 2247916 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/loose-envify/LICENSE.32e26a5793a4
DUPTYPE_FIRST_OCCURRENCE 11899 5 1100 175 1978648 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-import.5c171bcc11ed.underscore
DUPTYPE_WITHIN_SAME_TREE -11899 5 1100 175 1978140 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-import.underscore
DUPTYPE_FIRST_OCCURRENCE 8589 4 1101 175 2246908 5 /openedx/staticfiles/studio-frontend/src/utils/CourseChecklist/courseChecklistData.fdf51c9e4b74.jsx
DUPTYPE_WITHIN_SAME_TREE -8589 4 1101 175 2233357 5 /openedx/staticfiles/studio-frontend/src/utils/CourseChecklist/courseChecklistData.jsx
DUPTYPE_FIRST_OCCURRENCE 12815 5 1102 175 2246069 5 /openedx/staticfiles/xblock/resources/problem_builder/public/js/slider.af22a1cb86e6.js
DUPTYPE_WITHIN_SAME_TREE -12815 6 1102 175 2325573 5 /openedx/staticfiles/studio/xblock/resources/problem_builder/public/js/slider.js
DUPTYPE_WITHIN_SAME_TREE -12815 6 1102 175 2365851 5 /openedx/staticfiles/studio/xblock/resources/problem_builder/public/js/slider.af22a1cb86e6.js
DUPTYPE_WITHIN_SAME_TREE -12815 5 1102 175 2235043 5 /openedx/staticfiles/xblock/resources/problem_builder/public/js/slider.js
DUPTYPE_FIRST_OCCURRENCE 2293 2 1102 175 2248852 5 /openedx/staticfiles/js/learner_analytics_dashboard/CircleChartLegend.3cb95bcbf82e.jsx
DUPTYPE_WITHIN_SAME_TREE -2293 2 1102 175 2231626 5 /openedx/staticfiles/js/learner_analytics_dashboard/CircleChartLegend.jsx
DUPTYPE_FIRST_OCCURRENCE 11897 5 1102 175 1978644 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-found.6c2f00b36cc3.underscore
DUPTYPE_WITHIN_SAME_TREE -11897 5 1102 175 1978136 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-found.underscore
DUPTYPE_FIRST_OCCURRENCE 7203 4 1103 175 2246927 5 /openedx/staticfiles/admin/js/vendor/xregexp/LICENSE.bf79e414957a.txt
DUPTYPE_WITHIN_SAME_TREE -7203 4 1103 175 2233500 5 /openedx/staticfiles/admin/js/vendor/xregexp/LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -7203 5 1103 175 2235311 5 /openedx/staticfiles/studio/admin/js/vendor/xregexp/LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -7203 5 1103 175 2251831 5 /openedx/staticfiles/studio/admin/js/vendor/xregexp/LICENSE.bf79e414957a.txt
DUPTYPE_FIRST_OCCURRENCE 15755 7 1109 175 2241374 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FilePicker.f066b14fbac7.js
DUPTYPE_WITHIN_SAME_TREE -15755 8 1109 175 1188557 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FilePicker.f066b14fbac7.js
DUPTYPE_WITHIN_SAME_TREE -15755 8 1109 175 1188335 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FilePicker.js
DUPTYPE_WITHIN_SAME_TREE -15755 7 1109 175 2181878 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FilePicker.js
DUPTYPE_FIRST_OCCURRENCE 9933 5 1109 175 2245635 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/sr-Cyrl.f254bb8c4c7c.js
DUPTYPE_WITHIN_SAME_TREE -9933 6 1109 175 2235356 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/sr-Cyrl.js
DUPTYPE_WITHIN_SAME_TREE -9933 5 1109 175 2233545 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/sr-Cyrl.js
DUPTYPE_WITHIN_SAME_TREE -9933 6 1109 175 2240475 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/sr-Cyrl.f254bb8c4c7c.js
DUPTYPE_FIRST_OCCURRENCE 1755 2 1110 175 2249923 5 /openedx/staticfiles/certificates/images/backpack-logo.bbf5a144f78b.png
DUPTYPE_WITHIN_SAME_TREE -1755 2 1110 175 2232021 5 /openedx/staticfiles/certificates/images/backpack-logo.png
DUPTYPE_FIRST_OCCURRENCE 11905 5 1113 175 1978645 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-uploaded.d4f3efcc7a9d.underscore
DUPTYPE_WITHIN_SAME_TREE -11905 5 1113 175 1978137 5 /openedx/staticfiles/studio/templates/video/transcripts/messages/transcripts-uploaded.underscore
DUPTYPE_FIRST_OCCURRENCE 4801 3 1117 175 2234264 5 /openedx/staticfiles/js/bower/underscore/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4801 8 1117 175 2325738 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/underscore/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4801 3 1117 175 2248174 5 /openedx/staticfiles/js/bower/underscore/LICENSE.e5cfca0461b2
DUPTYPE_WITHIN_SAME_TREE -4801 7 1117 175 2241586 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/underscore/LICENSE.e5cfca0461b2
DUPTYPE_WITHIN_SAME_TREE -4801 4 1117 175 2252040 5 /openedx/staticfiles/studio/js/bower/underscore/LICENSE.e5cfca0461b2
DUPTYPE_WITHIN_SAME_TREE -4801 4 1117 175 2240201 5 /openedx/staticfiles/studio/js/bower/underscore/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4801 8 1117 175 2365389 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/underscore/LICENSE.e5cfca0461b2
DUPTYPE_WITHIN_SAME_TREE -4801 7 1117 175 2234807 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/underscore/LICENSE
DUPTYPE_FIRST_OCCURRENCE 2707 2 1118 175 2250282 5 /openedx/staticfiles/studio-frontend/dist/runtime.min.0fc95669347a.js
DUPTYPE_WITHIN_SAME_TREE -2707 3 1118 175 2175961 5 /openedx/staticfiles/common/js/vendor/runtime.min.js
DUPTYPE_WITHIN_SAME_TREE -2707 4 1118 175 913395 5 /openedx/staticfiles/studio/common/js/vendor/runtime.min.js
DUPTYPE_WITHIN_SAME_TREE -2707 3 1118 175 2247180 5 /openedx/staticfiles/common/js/vendor/runtime.min.0fc95669347a.js
DUPTYPE_WITHIN_SAME_TREE -2707 2 1118 175 2233362 5 /openedx/staticfiles/studio-frontend/dist/runtime.min.js
DUPTYPE_WITHIN_SAME_TREE -2707 4 1118 175 913608 5 /openedx/staticfiles/studio/common/js/vendor/runtime.min.0fc95669347a.js
DUPTYPE_FIRST_OCCURRENCE 15405 6 1118 175 2242944 5 /openedx/staticfiles/xblock/resources/poll/public/css/themes/lms.c9a30547783e.css
DUPTYPE_WITHIN_SAME_TREE -15405 7 1118 175 2325216 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/themes/lms.css
DUPTYPE_WITHIN_SAME_TREE -15405 7 1118 175 2365451 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/themes/lms.c9a30547783e.css
DUPTYPE_WITHIN_SAME_TREE -15405 6 1118 175 2234701 5 /openedx/staticfiles/xblock/resources/poll/public/css/themes/lms.css
DUPTYPE_FIRST_OCCURRENCE 7861 4 1119 175 2246693 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_badge.083de91d3fa8.scss
DUPTYPE_WITHIN_SAME_TREE -7861 4 1119 175 2232690 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_badge.scss
DUPTYPE_FIRST_OCCURRENCE 15393 6 1120 175 2244943 5 /openedx/staticfiles/xblock/resources/openedxscorm/locale/es_419/LC_MESSAGES/django.1c8e0e8413dc.mo
DUPTYPE_WITHIN_SAME_TREE -15393 6 1120 175 2235175 5 /openedx/staticfiles/xblock/resources/openedxscorm/locale/es_419/LC_MESSAGES/django.mo
DUPTYPE_WITHIN_SAME_TREE -15393 7 1120 175 2365485 5 /openedx/staticfiles/studio/xblock/resources/openedxscorm/locale/es_419/LC_MESSAGES/django.1c8e0e8413dc.mo
DUPTYPE_WITHIN_SAME_TREE -15393 7 1120 175 2325281 5 /openedx/staticfiles/studio/xblock/resources/openedxscorm/locale/es_419/LC_MESSAGES/django.mo
DUPTYPE_FIRST_OCCURRENCE 9769 4 1121 175 2246629 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/grading.eaa773686e9a.html
DUPTYPE_WITHIN_SAME_TREE -9769 4 1121 175 2231239 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/grading.html
DUPTYPE_FIRST_OCCURRENCE 8197 4 1121 175 2246643 5 /openedx/staticfiles/js/components/header/views/header.8cfa2bb8907a.js
DUPTYPE_WITHIN_SAME_TREE -8197 4 1121 175 2231695 5 /openedx/staticfiles/js/components/header/views/header.js
DUPTYPE_FIRST_OCCURRENCE 7185 4 1124 175 2246938 5 /openedx/staticfiles/admin/css/vendor/select2/LICENSE-SELECT2.f94142512c91.md
DUPTYPE_WITHIN_SAME_TREE -7185 5 1124 175 2235314 5 /openedx/staticfiles/studio/admin/js/vendor/select2/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -7185 5 1124 175 2251838 5 /openedx/staticfiles/studio/admin/css/vendor/select2/LICENSE-SELECT2.f94142512c91.md
DUPTYPE_WITHIN_SAME_TREE -7185 4 1124 175 2233503 5 /openedx/staticfiles/admin/js/vendor/select2/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -7185 5 1124 175 2235396 5 /openedx/staticfiles/studio/admin/css/vendor/select2/LICENSE-SELECT2.md
DUPTYPE_WITHIN_SAME_TREE -7185 5 1124 175 2251834 5 /openedx/staticfiles/studio/admin/js/vendor/select2/LICENSE.f94142512c91.md
DUPTYPE_WITHIN_SAME_TREE -7185 4 1124 175 2246930 5 /openedx/staticfiles/admin/js/vendor/select2/LICENSE.f94142512c91.md
DUPTYPE_WITHIN_SAME_TREE -7185 4 1124 175 2233585 5 /openedx/staticfiles/admin/css/vendor/select2/LICENSE-SELECT2.md
DUPTYPE_FIRST_OCCURRENCE 8249 4 1124 175 2246246 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/css/demo.52b5bbf82670.css
DUPTYPE_WITHIN_SAME_TREE -8249 5 1124 175 1188215 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/css/demo.css
DUPTYPE_WITHIN_SAME_TREE -8249 4 1124 175 2181736 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/css/demo.css
DUPTYPE_WITHIN_SAME_TREE -8249 5 1124 175 1188726 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/css/demo.52b5bbf82670.css
DUPTYPE_FIRST_OCCURRENCE 7383 4 1125 175 2246519 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/ETen-B5-H.64f3db1a350a.bcmap
DUPTYPE_WITHIN_SAME_TREE -7383 5 1125 175 1977632 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/ETen-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7383 4 1125 175 2200857 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/ETen-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7383 5 1125 175 1978546 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/ETen-B5-H.64f3db1a350a.bcmap
DUPTYPE_FIRST_OCCURRENCE 2053 2 1127 175 2248527 5 /openedx/staticfiles/images/fontawesome/arrows-alt.5a11849ce741.svg
DUPTYPE_WITHIN_SAME_TREE -2053 3 1127 175 1978814 5 /openedx/staticfiles/studio/images/fontawesome/arrows-alt.5a11849ce741.svg
DUPTYPE_WITHIN_SAME_TREE -2053 3 1127 175 1977791 5 /openedx/staticfiles/studio/images/fontawesome/arrows-alt.svg
DUPTYPE_WITHIN_SAME_TREE -2053 2 1127 175 2201016 5 /openedx/staticfiles/images/fontawesome/arrows-alt.svg
DUPTYPE_FIRST_OCCURRENCE 2111 2 1127 175 2249408 5 /openedx/staticfiles/images/programs/xseries-icon.517989d98885.svg
DUPTYPE_WITHIN_SAME_TREE -2111 2 1127 175 2231917 5 /openedx/staticfiles/images/programs/xseries-icon.svg
DUPTYPE_FIRST_OCCURRENCE 4283 3 1129 175 2248080 5 /openedx/staticfiles/admin/img/gis/move_vertex_on.0047eba25b67.svg
DUPTYPE_WITHIN_SAME_TREE -4283 4 1129 175 2235419 5 /openedx/staticfiles/studio/admin/img/gis/move_vertex_on.svg
DUPTYPE_WITHIN_SAME_TREE -4283 4 1129 175 2251947 5 /openedx/staticfiles/studio/admin/img/gis/move_vertex_on.0047eba25b67.svg
DUPTYPE_WITHIN_SAME_TREE -4283 3 1129 175 2233608 5 /openedx/staticfiles/admin/img/gis/move_vertex_on.svg
DUPTYPE_FIRST_OCCURRENCE 4281 3 1129 175 2248081 5 /openedx/staticfiles/admin/img/gis/move_vertex_off.7a23bf31ef8a.svg
DUPTYPE_WITHIN_SAME_TREE -4281 4 1129 175 2235420 5 /openedx/staticfiles/studio/admin/img/gis/move_vertex_off.svg
DUPTYPE_WITHIN_SAME_TREE -4281 3 1129 175 2233609 5 /openedx/staticfiles/admin/img/gis/move_vertex_off.svg
DUPTYPE_WITHIN_SAME_TREE -4281 4 1129 175 2251948 5 /openedx/staticfiles/studio/admin/img/gis/move_vertex_off.7a23bf31ef8a.svg
DUPTYPE_FIRST_OCCURRENCE 153 1 1130 175 2251059 5 /openedx/staticfiles/bundles/LTIBlockPreview.7cd143b8e7542971cd28.d6952f6df6cf.js
DUPTYPE_WITHIN_SAME_TREE -153 2 1130 175 1977856 5 /openedx/staticfiles/studio/bundles/LTIBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -153 1 1130 175 2201122 5 /openedx/staticfiles/bundles/LTIBlockPreview.7cd143b8e7542971cd28.js
DUPTYPE_WITHIN_SAME_TREE -153 2 1130 175 1977897 5 /openedx/staticfiles/studio/bundles/LTIBlockPreview.7cd143b8e7542971cd28.js
DUPTYPE_WITHIN_SAME_TREE -153 1 1130 175 2201081 5 /openedx/staticfiles/bundles/LTIBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -153 2 1130 175 1978987 5 /openedx/staticfiles/studio/bundles/LTIBlockPreview.d6952f6df6cf.js
DUPTYPE_WITHIN_SAME_TREE -153 1 1130 175 2250850 5 /openedx/staticfiles/bundles/LTIBlockPreview.d6952f6df6cf.js
DUPTYPE_WITHIN_SAME_TREE -153 2 1130 175 1979028 5 /openedx/staticfiles/studio/bundles/LTIBlockPreview.7cd143b8e7542971cd28.d6952f6df6cf.js
DUPTYPE_FIRST_OCCURRENCE 5529 3 1130 175 2247361 5 /openedx/staticfiles/js/vendor/tinymce/BUILD_README.39ddc35a4a0b.txt
DUPTYPE_WITHIN_SAME_TREE -5529 3 1130 175 2181773 5 /openedx/staticfiles/js/vendor/tinymce/BUILD_README.txt
DUPTYPE_WITHIN_SAME_TREE -5529 4 1130 175 1188808 5 /openedx/staticfiles/studio/js/vendor/tinymce/BUILD_README.39ddc35a4a0b.txt
DUPTYPE_WITHIN_SAME_TREE -5529 4 1130 175 1188251 5 /openedx/staticfiles/studio/js/vendor/tinymce/BUILD_README.txt
DUPTYPE_FIRST_OCCURRENCE 12036 5 1134 175 2245164 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/body.c4197abba925.html
DUPTYPE_WITHIN_SAME_TREE -12036 5 1134 175 2231191 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/body.html
DUPTYPE_FIRST_OCCURRENCE 8181 4 1135 175 2246183 5 /openedx/staticfiles/js/capa/genex/images/hborder.78928e9e3f89.png
DUPTYPE_WITHIN_SAME_TREE -8181 7 1135 175 1136641 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder.png
DUPTYPE_WITHIN_SAME_TREE -8181 5 1135 175 1184165 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder.png
DUPTYPE_WITHIN_SAME_TREE -8181 6 1135 175 2241658 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder.78928e9e3f89.png
DUPTYPE_WITHIN_SAME_TREE -8181 4 1135 175 2181583 5 /openedx/staticfiles/js/capa/genex/images/hborder.png
DUPTYPE_WITHIN_SAME_TREE -8181 5 1135 175 1188692 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder.78928e9e3f89.png
DUPTYPE_WITHIN_SAME_TREE -8181 7 1135 175 1188611 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder.78928e9e3f89.png
DUPTYPE_WITHIN_SAME_TREE -8181 6 1135 175 2176101 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder.png
DUPTYPE_FIRST_OCCURRENCE 6991 3 1137 175 2248131 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_window.3bd16533964f.html
DUPTYPE_WITHIN_SAME_TREE -6991 4 1137 175 2235799 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_window.html
DUPTYPE_WITHIN_SAME_TREE -6991 3 1137 175 2233925 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_window.html
DUPTYPE_WITHIN_SAME_TREE -6991 4 1137 175 2251999 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_window.3bd16533964f.html
DUPTYPE_FIRST_OCCURRENCE 13527 6 1137 175 2242746 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Dropdown/README.0a0a90f3ff60.md
DUPTYPE_WITHIN_SAME_TREE -13527 6 1137 175 2233014 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Dropdown/README.md
DUPTYPE_FIRST_OCCURRENCE 2703 2 1139 175 2250280 5 /openedx/staticfiles/studio-frontend/dist/i18nMessages.min.328c46f83e32.js
DUPTYPE_WITHIN_SAME_TREE -2703 3 1139 175 2175958 5 /openedx/staticfiles/common/js/vendor/i18nMessages.min.js
DUPTYPE_WITHIN_SAME_TREE -2703 4 1139 175 913392 5 /openedx/staticfiles/studio/common/js/vendor/i18nMessages.min.js
DUPTYPE_WITHIN_SAME_TREE -2703 2 1139 175 2233360 5 /openedx/staticfiles/studio-frontend/dist/i18nMessages.min.js
DUPTYPE_WITHIN_SAME_TREE -2703 3 1139 175 2247177 5 /openedx/staticfiles/common/js/vendor/i18nMessages.min.328c46f83e32.js
DUPTYPE_WITHIN_SAME_TREE -2703 4 1139 175 913605 5 /openedx/staticfiles/studio/common/js/vendor/i18nMessages.min.328c46f83e32.js
DUPTYPE_FIRST_OCCURRENCE 13119 6 1139 175 2241785 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Collapsible/Collapsible.ddb0d9e8795c.scss
DUPTYPE_WITHIN_SAME_TREE -13119 6 1139 175 2232197 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Collapsible/Collapsible.scss
DUPTYPE_FIRST_OCCURRENCE 7621 4 1143 175 2246398 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-paragraph.da51c08160d0.svg
DUPTYPE_WITHIN_SAME_TREE -7621 4 1143 175 2200742 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-paragraph.svg
DUPTYPE_WITHIN_SAME_TREE -7621 5 1143 175 1978431 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-paragraph.da51c08160d0.svg
DUPTYPE_WITHIN_SAME_TREE -7621 5 1143 175 1977517 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-paragraph.svg
DUPTYPE_FIRST_OCCURRENCE 12693 5 1148 175 2246016 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_launch.9fd9365131fe.html
DUPTYPE_WITHIN_SAME_TREE -12693 6 1148 175 2325325 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_launch.html
DUPTYPE_WITHIN_SAME_TREE -12693 5 1148 175 2234748 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_launch.html
DUPTYPE_WITHIN_SAME_TREE -12693 6 1148 175 2365808 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_launch.9fd9365131fe.html
DUPTYPE_FIRST_OCCURRENCE 7859 4 1148 175 2246701 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_alert.18f72f816db1.scss
DUPTYPE_WITHIN_SAME_TREE -7859 4 1148 175 2232698 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_alert.scss
DUPTYPE_FIRST_OCCURRENCE 1569 2 1150 175 2248242 5 /openedx/staticfiles/RED/images/favicon.b14e9c213c7a.ico
DUPTYPE_WITHIN_SAME_TREE -1569 2 1150 175 2150903 5 /openedx/staticfiles/RED/images/favicon.ico
DUPTYPE_FIRST_OCCURRENCE 3617 2 1152 175 2248558 5 /openedx/staticfiles/templates/courseware/static_tab.d5e685c07b18.html
DUPTYPE_WITHIN_SAME_TREE -3617 2 1152 175 2214890 5 /openedx/staticfiles/templates/courseware/static_tab.html
DUPTYPE_FIRST_OCCURRENCE 2621 2 1152 175 2250411 5 /openedx/staticfiles/rest_framework/css/default.789dfb5732d7.css
DUPTYPE_WITHIN_SAME_TREE -2621 2 1152 175 2233630 5 /openedx/staticfiles/rest_framework/css/default.css
DUPTYPE_FIRST_OCCURRENCE 4553 3 1153 175 2232630 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4553 3 1153 175 2248017 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/LICENSE.5d3d02e69955
DUPTYPE_FIRST_OCCURRENCE 15941 7 1153 175 2241416 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.min.fc8a173b9930.js
DUPTYPE_WITHIN_SAME_TREE -15941 7 1153 175 2182651 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -15941 8 1153 175 1188379 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -15941 8 1153 175 1188599 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.min.fc8a173b9930.js
DUPTYPE_FIRST_OCCURRENCE 7887 4 1153 175 2246697 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_images.31155c1be5db.scss
DUPTYPE_WITHIN_SAME_TREE -7887 4 1153 175 2232694 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_images.scss
DUPTYPE_FIRST_OCCURRENCE 4771 3 1154 175 2248182 5 /openedx/staticfiles/js/bower/URIjs/contributing.c28f2ece68fd.md
DUPTYPE_WITHIN_SAME_TREE -4771 7 1154 175 2241594 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/contributing.c28f2ece68fd.md
DUPTYPE_WITHIN_SAME_TREE -4771 8 1154 175 2325746 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/contributing.md
DUPTYPE_WITHIN_SAME_TREE -4771 4 1154 175 2240209 5 /openedx/staticfiles/studio/js/bower/URIjs/contributing.md
DUPTYPE_WITHIN_SAME_TREE -4771 4 1154 175 2252048 5 /openedx/staticfiles/studio/js/bower/URIjs/contributing.c28f2ece68fd.md
DUPTYPE_WITHIN_SAME_TREE -4771 3 1154 175 2234272 5 /openedx/staticfiles/js/bower/URIjs/contributing.md
DUPTYPE_WITHIN_SAME_TREE -4771 8 1154 175 2365397 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/contributing.c28f2ece68fd.md
DUPTYPE_WITHIN_SAME_TREE -4771 7 1154 175 2234815 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/contributing.md
DUPTYPE_FIRST_OCCURRENCE 15917 7 1155 175 2241444 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/save/plugin.min.6fbb0e85af3a.js
DUPTYPE_WITHIN_SAME_TREE -15917 7 1155 175 2182715 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/save/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -15917 8 1155 175 1462788 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/save/plugin.min.6fbb0e85af3a.js
DUPTYPE_WITHIN_SAME_TREE -15917 8 1155 175 1462608 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/save/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 9945 5 1156 175 2245606 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/uk.8cede7f4803c.js
